Title,Company_name,Address,Contract_type,Requirement,Benefit,Technical_skills,Link_image,URL
Senior Quality Control Engineer,FireGroup,"Flemington Tower, 182 Le Dai Hanh Street, District 11, Ho Chi Minh",Full time,"['Graduated from College, University or equivalent certificates majoring in Information. Technology, Computer Science, Software Quality Testing Interest in software quality testing', 'At least 4 years of experience in related work.', 'Participated in highly logical projects such as (ERP, Logictis, Payment, Reporting, ...). ', 'Experience with Webapp Testing (from 3 years of experience).', 'Experience with API Testing, UI Testing and other types of Manual Testing.', 'Experience with planning, creating and executing Testcase.', 'Proficient in testing tools, Testing techniques.', 'Understanding and knowing about performance testing.', 'Experience in project lead (an advantage).', 'Experience in building Automation (an advantage) (only open when recruiting Auto team).', ' Having ISTQB certificate is an advantage.', 'Focus, careful, attention to detail.', 'Ability to write clear, well-informed Bug reports.', 'Ability to analyze and think logically.', 'Ability to guide and handle situations in team and cross team.', 'Ability to manage product quality.', 'Good ability in task and time management.', 'Good communication, peaceful and positive attitude.']",Negotiable,"['Tester', 'Agile', 'QA QC']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUVxTkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dae86e2db806b03c1f4aaca2be1dabeda7d63ecf/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Logo%20full%20red%20dung.png,https://itviec.com/it-jobs/senior-quality-control-engineer-firegroup-5907?lab_feature=preview_jd_page
"Team Leader .NET (C#, English)",Contemi Vietnam,"6th Floor, Van Thanh Tower, 602/27 Dien Bien Phu, Ward 22,, Binh Thanh, Ho Chi Minh",Full time,"['Having at least 3 years of experience in working on medium to large enterprise systems.', 'Microservices: Experience with designing and implementing microservices architecture.', 'Domain-Driven Design (DDD): Experience with DDD is crucial for understanding and modeling the business domain.', 'Unit Testing: Having a good knowledge and experience in developing and maintaining good unit tests that ensure the quality of the software and provide value to the test suit.', 'Software Design Principles: Understanding and having experience in applying principles like SOLID, KISS, DRY, etc., to write clean and maintainable code.', '.NET Core: Proficiency in .NET Core is essential as it is the primary technology stack for the project, .NET 6 or later is preferred.', 'Effective code review: to verify the quality of pull requests and provide technical support to more junior developers.', 'Having experience in developing applications with AWS services.', 'Having experience in using at least one of the popular front-end frameworks like Angular, React, etc.', 'Leadership: Ability to guide and inspire the team, be able to conduct sprint plans, produce status reports, and take accountability on team commitments and goals.', 'Communication: Good written and verbal communication skills in English for effective team collaboration.', 'Problem-Solving: Strong problem-solving skills to tackle technical challenges.', 'Time Management: Ability to prioritize tasks and manage time effectively.', 'Adaptability: Willingness to learn modern technologies and adapt to changing requirements.', 'Teamwork: Ability to work effectively in a team and foster a positive work environment.', 'CQRS and Event Sourcing: Knowledge of Command-Query Responsibility ', 'Segregation (CQRS ) and Event Sourcing for handling complex business logic.', 'DevOps: Familiarity with CI/CD pipelines (Azure DevOps), containerization (like Docker), and orchestration (like Kubernetes).', 'Behavior-Driven Development (BDD)' , 'Insurance knowledge, or better, experience in insurance software development', 'Leveraging AI assistant in daily work', 'Scrum master certificate']",Negotiable,"['.NET', 'C#', 'Team Leader']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeDVRREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f943654f593e700dae7b272ec77d36f4577ba19f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/contemi-vietnam-logo.png,https://itviec.com/it-jobs/team-leader-net-c-english-contemi-vietnam-2457?lab_feature=preview_jd_page
".NET Full Stack Developer (C#, ASP.NET)",Công Ty EMCT Việt Nam,"Sarina, Sala Urban Area, Thu Thiem, District 2, Thu Duc City, Ho Chi Minh",Full time,"['Attractive and competitive salary depending on your qualifications. ', 'Full range benefits (insurance, 13th-month salary, ETC.) ', 'Training at Korea']",Negotiable,"['C#', 'ASP.NET', '.NET']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNVhJUWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bb9a60c145799ed4107af88736a222fd8162b1bf/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/z5296321592153_012717358be15cf65e43c72e918b2999%20-%20Bach%20Tung%20Vu.jpg,https://itviec.com/it-jobs/net-full-stack-developer-c-asp-net-cong-ty-emct-viet-nam-2451?lab_feature=preview_jd_page
.NET Developer (SQL/ NoSQL),LizAI Vietnam,"130-132 D. Hong Ha, Ward 9, Phu Nhuan, Ho Chi Minh",Full time,"['Thorough understanding of design patterns, microservices architecture, OOP, and functional programming, asynchronous and event-\ndriven development.', 'Strong experience developing RESTful APIs, C#, ASP.NET Core, Docker/Kubernetes.', 'Experience developing on top of large data sets and complex data structures.', 'Experience leveraging AWS.', 'Prior experience working in the healthcare industry is an added advantage.', 'Exceptional problem-solving and ability to work independently.', 'Ability to work with diverse, global teams in many locations and time zones.', 'Demonstrate excellent teamwork and leadership skills.', 'Excellent verbal and written communication skills and ability to manage multiple tasks while meeting timelines and adapting to changing\npriorities', 'Strong organizational skills, high attention to detail, and ability to work in a collaborative, cross-functional environment', 'Bachelor's degree or equivalent practical experience.', 'Have exp of backend (C# and .NET framework) and/or full -stack experience building highly scalable and distributed systems.', 'Experience in relevant web development frameworks such as Angular, .Net Core and .Net 4, Web API, ASP.NET MVC, etc.', 'Solid experience working with both SQL and NoSQL databases.', 'Understanding of the Agile Software Development Life Cycle and being exposed to Scrum projects.', 'Solid understanding and extensive experience with version control tools like Git.', 'Good command of English communication.']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3RPT1E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--777c4ee35f0920a6f92f91666f0ed803a4fbcef5/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/App_Icon_1%20(2).png,https://itviec.com/it-jobs/net-developer-c-database-lizai-vietnam-5609?lab_feature=preview_jd_page
Software Engineer (Python/C++ Developer),Asilla,"3rd floor, number 6, alley 82 Duy Tan, Dich Vong Hau ward, Cau Giay, Hanoi",Full time,"['Graduated from university majoring in IT or equivalent', 'English: able to communicate at work', 'Minimum 1.5 years of system development experience on Python or C++, OpenCV', 'Achieved Proficient with the Linux environment', 'Good understanding of object-oriented, multi-threaded programming', 'Good logical thinking, hardworking and responsible at work', 'Passionate about the startup environment', ' Communication and teamwork skills', 'Organizational skills', 'Growth mindset', 'Dare to face challenges']",Negotiable,"['Python', 'Linux', 'C++']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOG9VT0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--57aa84303af09470a9b8fd4182c94d0db29cbf06/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo1-b.png,https://itviec.com/it-jobs/software-engineer-python-c-developer-asilla-4534?lab_feature=preview_jd_page
UI/UX Designer,YRISM VN,"THE SUN AVENUE 28 Mai Chi Tho, An Phu Ward, Thu Duc City, Ho Chi Minh",Full time,"['2-5 years of experience in UI UX design ', 'Platform Design Content and Icon Creation ', 'Experience Ability to utilize Adobe XD, Photoshop, Illustrator/Jeplin/Figma tools required for UIUX design ', 'Ability to design based on user-centric & data-driven thinking ', 'Smooth communication skills and logical skills with various collaborative positions ', '[Must submit portfolio] ', 'Project technology with at least 60% participation ', 'Submit portfolio that demonstrates problem- solving and logical design skills', 'Attaching files, portfolio and stating past projects is a plus']",Negotiable,"['UI-UX', 'Designer']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMkVpUFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ea24fea4980fe977c2022a1602a01ab333501472/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/YRISM.jpg,https://itviec.com/it-jobs/ui-ux-designer-yrism-vn-4610?lab_feature=preview_jd_page
Smart Contract Developer (Up to 3000$),Bull Labs,"Vinhomes West Point, Pham Hung Street, Me Tri Ward, Nam Tu Liem, Hanoi",Full time,"['Having at least 3 years of experience in developing and releasing secure and production smart contracts in Solidity, NodeJs and Hardhat.', 'Have strong knowledge about Defi: Dex(AMM, Order book), Lending, Farming,...' , 'Have strong knowledge of the Ethereum Virtual Machine and other EVM-compatible networks, DeFis and other Web3 ecosystems.', 'Good logical thinking and problem solver interested in building complex smart contracts.', 'Have built and released production contracts with holding significant amounts of funds.', 'Good English skills (reading skills are required).', 'Having an interest in Blockchain technology (believes in a decentralized world and really wants to make a difference).', 'Experience with alternative, non -EVM-based execution environments.', 'Working knowledge of cryptographic libraries and concepts.', 'Proficient with data structures and algorithms, research in cryptography and security protocols.', 'Familiarity with Foundry (Forge, Anvil…).', 'Experience in Git version control.']",Negotiable,"['Solidity', 'NodeJS', 'Blockchain']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBenk3T0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--835446302f0eed65d8b7637818e98cbfb43e59e8/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/image_2023_06_29T02_19_25_136Z%20(1).png,https://itviec.com/it-jobs/smart-contract-developer-up-to-3000-bull-labs-2116?lab_feature=preview_jd_page
"Senior .NET Developers (C#, Games) - Up to 40 million",Ezlab,"No. 12A, Street 3.2/2, Gamuda Garden Urban Area, Tran Phu, Hoang Mai, Hanoi",Full time,[],Negotiable,"['.NET', 'C#', 'Games']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3JxT2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9b9f5a83841004ad3aee76c312c1dc4a13fec4fe/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/5b6b24e43db2efecb6a3%20(1).jpg,https://itviec.com/it-jobs/senior-net-developers-c-games-up-to-40tr-ezlab-3901?lab_feature=preview_jd_page
[HN] Senior QA Engineer (Manual and Automation),"MONEY FORWARD VIETNAM CO.,LTD","11th Floor, TNR Tower, No 54A Nguyen Chi Thanh, Lang Thuong Ward, Dong Da, Hanoi",Full time,"['Experience working in automation testing of software applications.', 'Strong understanding of testing processes and automation frameworks.', 'Experience in designing and executing API test cases, including testing for various HTTP methods, request and response headers, status codes, and payload validation', 'Experience in Database testing (Include: integration between multiple systems and verifying data consistency across different databases)', 'Proficiency in at least one programming language such as Java, Python, or Javascript/Typescript for scripting automated tests' , 'Familiarity with automation testing tools such as Playwright, Selenium or similar tools.', 'Knowledge of automation testing principles and practices, including Unit Testing, Integration Testing, and End-to-End Testing.', 'Experience working with version control. and test management tools like Git, Jenkins, Circle CI or similar tools.', 'Strong analytical and problem-solving skills with attention to detail.', 'Excellent communication and collaboration skills to work effectively in a team-oriented environment.', 'Continuous learning mindset to keep up with advancements in automation testing techniques and tools.', 'Good communication skill in English', 'Experience in Agile or Scrum development methodologies', 'Experience with performance testing tools like JMeter or K6 is a plus' , 'Knowledge of API performance testing and the ability to simulate high loads and measure response times using tools like JMeter or K6/Artilleryio', 'Experience with security basic testing and testing tools like OWAPS, ZAP or BurpSuite is a plus', 'Familiarity with different database management systems such as MySQL, PostgreSQL or MongoDB', 'Strong sense of ownership']",Negotiable,"['QA QC', 'Tester', 'Automation Test']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOVVIRFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1ae7acc317bfb2f261c8b580725af2d56ae34b7e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/money-forward-vi-t-nam-logo.png,https://itviec.com/it-jobs/hn-senior-qa-engineer-manual-and-automation-money-forward-vietnam-co-ltd-5059?lab_feature=preview_jd_page
Automation Test Engineer,RAKSUL Vietnam,"34th Floor, Lim Tower 1, 9-11 Ton Duc Thang, District 1, Ho Chi Minh",Full time,[],Negotiable,"['Automation Test', 'JavaScript', 'Tester']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMkNrSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6af39f9b4733ad6c16bf6c85fe5f06fef65370a5/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/20210729_raksul_logo_black_CMYK.png,https://itviec.com/it-jobs/automation-test-engineer-raksul-vietnam-1703?lab_feature=preview_jd_page
"[Remote].NET Fullstack (ASP.NET, Angular)",Saigon Freelancer,"551/36 Phan Van Tri, Ward 5, Go Vap, Ho Chi Minh",Full time,[],Negotiable,"['.NET', 'ASP.NET', 'Angular']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOVA0SGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b9aa0613f7c0559a0aeec551c8556d99f1bc7581/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Logo_Company_350.png,https://itviec.com/it-jobs/remote-net-fullstack-asp-net-angular-saigon-freelancer-3423?lab_feature=preview_jd_page
Urgent - Tester - Hanoi,Công ty Cổ phần Chứng khoán An Bình,"Geleximco Building, 36 Hoang Cau, Dong Da, Hanoi",Full time,"['Have at least 2 years of experience in software quality testing, have experience in testing Web and App.', 'Have experience in testing API web services (Postman). ', 'Experience with Agile software development process - Scrum ', 'Experience working with project management tools Jira, confluence...', 'Have a professional working attitude, good teamwork ability. ', 'Flexible and active at work.', 'Plus point: experience in the domain Banking, Stock.', 'Graduated from University with Good, Excellent.', 'Graduated from University with a major in Information Technology or related majors, priority is given to candidates who graduated from the following schools: University of Technology, University of Technology-VNU, FPT, Posts and Telecommunications, University of Industry... or have a passion for Information Technology. ']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBKzErS2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4d58a9a6d758f6363c3aee446ed2b69adf2c2331/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/ava%20tuy%E1%BB%83n%20d%E1%BB%A5ng-03.jpg,https://itviec.com/it-jobs/urgent-tester-hn-cong-ty-co-phan-chung-khoan-an-binh-2027?lab_feature=preview_jd_page
Python Engineers (Lead/Senior/Middle),NAB Innovation Centre Vietnam,"E. Town Central, 11 Doan Van Bo Street, District 4, Ho Chi Minh",Full time,"['>7 years experience working in Software Development and at least 4 years with Python', 'At least 1 year experience in building pipelines using an automation tool, like Jenkins.', 'CI/CD – Good understanding of CI/CD concepts and working knowledge of building pipelines using at least one automation tool.', 'Proven experience in AWS DevOps implementations. (Terraform, Cloud-formation, Ansible, Jenkins)', 'Good English communication skills', 'Excellent Knowledge of agile practices and SDLC principles.', 'High level of proficiency in cloud-based applications in AWS', 'Domain knowledge in operational risk domain is highly regarded', 'Adopt to Rally for features and stories with effort estimation for Development activity and track completion of stories within sprints', 'Excellent documentation and communication skills including proven ability to build working relationships with a broad range of stakeholders across different functions, locations, and seniorities. ', 'Ability to understand and challenge status quo, propose solutions, gain stakeholders buy in and execute to agreed resolution.', '>3 years experience working in Software Development and at least 2 years with Python', 'Good knowledge of agile practices and SDLC principles.', 'Good English communication skills', 'Ability to understand and challenge status quo, propose solutions, gain stakeholders buy in and execute to agreed resolution. ', 'Domain knowledge in operational risk domain is highly regarded', 'Good documentation and communication skills including proven ability to build working relationships with a broad range of stakeholders across different functions, locations, and seniorities. ', 'Experience in AWS Cloud Platform', 'Good understanding of CI/CD concepts', 'Experience with testing automation skills']",Negotiable,"['Python', 'AWS', 'Cloud']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMS9LSnc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f77c1653cf49260705bf77be3846954d9b817b70/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/logo.jpg,https://itviec.com/it-jobs/python-engineers-lead-senior-middle-nab-innovation-centre-vietnam-4504?lab_feature=preview_jd_page
Senior/ Principal Backend Engineer (Nodejs),Younet Media,"70 Lu Gia, District 11, Ho Chi Minh",Full time,"['4+ years experience working with backend services, 2+ years of experience developing in NodeJS and relevant frameworks.', 'Experience with crawling a large amount of data from multiple sources like Facebook, Youtube, Instagram, online news articles.', 'Strong OOP and coding principles, good knowledge about design patterns and architectural patterns ', 'Excellent experience in designing and implementing database systems with integrity, scalability, performance, reliability, security in mind.', 'Experience with full-text search engines, such as Solr or ElasticSearch is a plus.', 'Experience using message queues such as RabbitMQ, Kafka.', 'Experience with using Redis.', 'Strong experiences working with MySQL / NonSQL.', 'Good knowledge of the Linux environment .', 'Previous experience with project management and/or supervisor-type jobs (team leaders, technical assistants, etc.) is an advantage.', 'Previous experience in development tools such as Jira, Wiki, etc. is an advantage.']",Negotiable,"['NodeJS', 'Database', 'NoSQL']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0N1UWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7bc4ba00b73656099cb2d2e1ffb93edca9928643/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/YNM-new-logo-2020.png,https://itviec.com/it-jobs/senior-principal-backend-engineer-nodejs-younet-media-0730?lab_feature=preview_jd_page
Automation Test Engineer~ 2000$,Techcom Securities,"Techcombank Head Office, 6 Quang Trung, Tran Hung Dao, Hoan Kiem, Hanoi",Full time,"['Required\nGraduate of information technology/engineering majors.\nMaster of object-oriented programming concepts, SOLID design principles.\nMaster of testing frameworks. Serenity JUnit/Serenity Screenplay pattern is preferred.', 'Required\nExperience performing automated testing on UI/API/Contract.\nUnderstand basic testing techniques.\nProficient in Java programming language. \nExperience working with microservice systems.\nExperience working with Scrum model.\nExperience working with tools\nCI/CD: Jenkins pipeline.\nMessage queue: Kafka / Rabbit / Active\ nDatabase: Oracle / MS SQL / Postgres / Redis\nContract test: Pact\nDocker / Kubernetes\nGit / Jira / Confluence.', 'Soft skills\nPassion for technology.\nLazy in manual testing.\nOpen, friendlyn , good communication.\nLike the financial field.']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMFFwREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--39d5a7b8326e3a5f1c387eca35edcd77eb78d4aa/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/techcom-securities-logo.png,https://itviec.com/it-jobs/automation-test-engineer-2000-techcom-securities-4459?lab_feature=preview_jd_page
"Back End Developer (.NET, C#, SQL)",LG CNS Việt Nam,"15th floor, Keangnam Landmark 72 building, Me Tri, Nam Tu Liem, Hanoi",Full time,"['Graduate from university majoring in IT', 'Good English communication', 'Have at least 1 year experience with C# language, .NET framework', 'Experience with SQL and DB Function/Procedure', 'Have experience in turning complex SQL (preferably using PL/SQL)', 'Have experience developing Zebra print (will be trained if joining the company)', 'have experience in C++, Unix/Linux (will be provided) training if joining the company)', 'Able to read/write Korean']",Negotiable,"['C#', '.NET']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOTcyT0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--32d6172bf24e4059d1cd60f13bd35724501d4db1/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/LG-announces-new-brand-identity-02-2.jpg,https://itviec.com/it-jobs/back-end-developer-net-c-sql-lg-cns-viet-nam-1132?lab_feature=preview_jd_page
"DevOps Engineer (Java, AWS) - Up to 52M",NTT DATA VDS,"98 Nguy Nhu Kon Tum, Thanh Xuan, Hanoi",Full time,"['Salary: 32M – 52M/month', 'Salary package: 13 months of income per year ', 'OT compensation: up to 400%', 'Free Udemy account', 'Bonus Bao Viet insurance when becoming an official employee' , 'Bonus on birthday, New Year's Eve, April 30 & May 1, September 2: 500,000 VND', 'Child benefit: 500,000 VND per month (from the age of 7 to 24 months old)', 'Shopping or travel voucher 5,000,000VND for official employees who have been working for more than a year and have obtained excellent performance review', 'Annual teambuilding: summer trip, many indoor and outdoor activities such as yoga club, soccer club, swimming club,…', ' Professional and dynamic working environment', 'The employee who has foreign language ability will have opportunities to go onsite abroad', 'Full insurance package that is compliant with Labor law', '12 annual leaves per year']",Negotiable,"['DevOps', 'Java', 'AWS']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd3NvS3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--835b4a81f93da3c9256c22b59b4440d836ecee07/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/Logo%20IT%20vie%CC%A3%CC%82c.jpg,https://itviec.com/it-jobs/devops-engineer-java-aws-up-to-52m-ntt-data-vds-0504?lab_feature=preview_jd_page
