title,company,requirement,salary,technical_skill,location,working_time,image_url,job_url
Network Operations Department Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"Operate LAN infrastructure of the Bank's data centers.; Operate the internet infrastructure of the Bank's data centers.; Operate the load balancing system, access control system and other network infrastructure systems in the data center.; Operating the information security system: Directly perform monitoring activities, handle incidents, ensure information security infrastructure systems operate stably, safely and with high availability. Network layer information security system: firewall, IPS, IDS, APT, DDOS, PROXY....; Monitor regularly, proactively identify and fix problems.; Perform backup and restore configuration parameters of network devices, information security devices, load balancing devices... in the data center.; Propose and implement solutions to optimize the data center network infrastructure system.; Deploy and operate the internal network system connecting the Head Office and business units to the Bank's data center.; Deploy and operate the Internet system of the Head Office and business units.; Deploy and operate internal network connection with ATM machines.; Deploy and operate connections with the State Bank, and connect with other partners (VNPost, Napas, Vnpay...).; Monitor regularly, proactively identify and fix problems; Monitor traffic % using internal network and internet lines.; Perform backup and restore configuration of internal network devices.; Propose and implement solutions to optimize internal network and internet systems.Degree: College graduate or higher. Specialized in IT, Electronics and Telecommunications.; Foreign languages: Can use foreign languages to serve work as required.; General knowledge:; Have IT knowledge.; Have good social knowledge.; Professional knowledge: Understanding of network devices, information security devices, proxies, and load balancing devices, LAN, WAN, INTERNET network architecture ; Soft skills; Skills to work in groups and independently, able to withstand work pressure.; Eager to learn, agile, dynamic at work.; Communication and presentation skills.; Advanced skill; Network traffic analysis skills.; Skills in reading and understanding network system logs.; Attitude and personality Dynamic, friendly, honest, careful.",Negotiable,"['lan', 'wan']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-van-hanh-mang-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033117
Specialist in Data Architecture and Modeling Department,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"1/ Make a plan; Prepare and implement individual plans according to regulations (yearly, quarterly, monthly); 2/ Carry out department work; Participate with relevant units in determining the infrastructure, technology, and data flows for the unified technology platform; Participate with relevant units in defining data models; Plan data partitions and how to store data; Monitor data platform compliance with data quality standards; Perform other tasks as assigned by the department head or department leader.; 3/ Other jobs; Contribute to building an effective and friendly working environment within Boards, Divisions, and Blocks; Perform other tasks as requested by Department/Division leaders; Comply with regulations and regulations issued by the Bank and the Division.Degree: Graduated from college/university or higher. Majoring in Information Technology, Information Mathematics, Software Technology, Management Information Systems; Foreign language: Read and understand specialized English documents; General knowledge: Knowledge of information technology and banking operations, understanding of data and reporting; Expertise; Have knowledge of banking operations; Have in-depth knowledge of data models: 3NF, Dimensional Model, Data Vault; Ability to use data model design tools: Erwin, Oracle Data modeler, IBM IDA; Knowledge of ETL tools (Oracle ODI, IBM Data Stage, Pentaho).; Understanding of MIS systems, Data warehouse; Ability to use database management and exploitation tools: SQL, PL/SQL; Deep knowledge of Databases: Oracle, SQL Server and Big Data platform DBs; Professional experience: At least 02 years of experience.; Soft skills:  Teamwork skills, time management.; Advanced skill; Skills in collecting, selecting, analyzing and evaluating information and data.; Skills in using supporting software: Microsoft Office, Microsoft Project, Microsoft Visio.; Attitude and personality: Honest, transparent, agile, high sense of responsibility, proactive in work.",Negotiable,"['server', 'data', 'big', 'sql', 'oracle']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-kien-truc-va-mo-hinh-du-lieu-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033116
Data Integration Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"1/ Make a plan; Prepare and implement individual plans according to regulations (yearly, quarterly, monthly); 2/ Carry out department work; Receive and understand data integration requirements; Survey, analyze and evaluate source data; Perform mapping of source data to data warehouse and/or data platform; Design, build, and execute data extraction jobs (ETL); Participate in the project and perform assigned tasks within the project scope; On-site end-of-day processing of data integration jobs; Perform other tasks as assigned by the department head or department leader.; 3/ Other jobs; Contribute to building an effective and friendly working environment within Boards, Divisions, and Blocks; Perform other tasks as requested by Department/Division leaders; Comply with regulations and regulations issued by the Bank and the Division.Degree: Graduated from college/university or higher. Majoring in Information Technology, Information Mathematics, Software Technology, Management Information Systems; Foreign language: Read and understand specialized English documents; General knowledge: Knowledge of information technology and banking operations, understanding of data and reporting; Expertise; Have knowledge of banking operations. ; Proficient in using ETL tools (Oracle ODI, IBM Data Stage, Pentaho), Kafka.; Knowledge of MIS systems, Data warehouse; Proficient in using database management and exploitation tools: SQL, PL/SQL; Deep knowledge of Databases: Oracle, SQL Server; Professional experience: At least 02 years of experience.; Soft skills:; Teamwork and time management skills.; Advanced skill; Skills in collecting, selecting, analyzing and evaluating information and data.; Skills in using supporting software: Microsoft Office, Microsoft Project, Microsoft Visio.; Attitude and personality: Honest, transparent, agile, high sense of responsibility, proactive in work.",Negotiable,"['server', 'oracle', 'sql']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-tich-hop-du-lieu-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033115
Specialist in Data Services Management Department,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"Prepare and implement individual plans according to regulations (yearly, quarterly, monthly); Receive, understand and analyze data requests from relevant units.; Determine the scope to retrieve data from the data warehouse and support mapping.; Support providing data for report building.; Check data.; Provide data upon request.; Build and manage design documents, technical documents and data operations.; Participate in the project and perform assigned tasks within the project scope.; Internal operations and support colleagues at work.; Contribute to building an effective and friendly working environment within departments, divisions and boards.; Internal operations and support colleagues at work.; Contribute to building an effective and friendly working environment within departments, divisions and boards.; Perform other tasks as requested by Board/Department/Division leadership.Degree: Graduated from college/university or higher. Major: Information Technology, Information Mathematics, Software Technology, Management Information System; Foreign language: Read and understand specialized English documents; General knowledge:; Have knowledge of information technology and banking operations, and understand data processing technology.; Have good social knowledge.; Expertise:; Have knowledge of banking operations. ; Proficient in using report design tools (Oracle BI, PowerBI, Tableau).; Knowledge of programming tools C#, .NET, Crystal report; Knowledge of MIS systems, Data warehouse; Knowledge of database management and exploitation tools: SQL, PL/SQL; Database knowledge: Oracle, SQL Server; Professional experience; Have at least 02 years of experience. ; Soft skills:; Skills to work in groups and independently, able to withstand work pressure.; Quick problem solving skills, high sense of responsibility, eager to learn, agile and dynamic at work.; Communication skills, logical thinking.; Advanced skill:; Skills in synthesizing and processing data, data management and forecasting.; Analytical, problem solving, negotiation and judgment skills.; Skills in using supporting software: Microsoft Office, Microsoft Project, Microsoft Visio...; Attitude and personality: Dynamic, friendly, honest, transparent, high sense of responsibility, proactive in work.",Negotiable,"['oracle', 'sql']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-quan-ly-dich-vu-du-lieu-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033114
Core Banking Application Operations Department Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"Support handling errors caused by the system or due to incorrect operations from end-users that disrupt customer service at the counter, online channels when they arise on corebanking, LOS, connection between Core and Wallet, LVBis, Lvbsms, real estate fee collection on IT Support portal, email.; Support the EOD team, level 2 to handle end-of-day errors at the business unit and handle errors that arise when running batches; Perform data extraction according to business requirements; Coordinate and build products on the Core Banking system;; Internal IT support in handling test errors across development environments; Implement new feature updates and bug patches to the operating system; Manage the integration of products and services into the Core Banking system; Operate running jobs on running systems ; Perform other tasks assigned by direct management or the Board of Directors of the IT DivisionDegree: Graduated from a regular university or higher, major in Information Technology; Foreign language: English; General knowledge: Experience programming in database languages: Pl/sql, Oracle; Form & Report Oracle, Report Publisher.; Professional knowledge: Have experience in banking operations and read and understand codes corresponding to each operation. Experience with payment flows between systems.; Professional experience: At least 02 years of experience using Core Banking system in Banks.; Soft skills:; Communication skills; Listening and absorbing skills; Presentation skills; Professional skills: Skills to handle work with the highest efficiency and fastest speed; Attitude and personality: Honest, agile, skillful.; Other requirements: Able to support units during and outside of working hours, including holidays, Tet, and not request maternity leave for at least 1 year of employment.",Negotiable,"['core', 'oracle', 'banking']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-van-hanh-ung-dung-ngan-hang-loi-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033112
Card Application Operations Department Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"1/ Operate the Core card application system connecting to card organizations such as MasterCard, VISA, JCB, NAPAS;; Maintain continuous operation of the Card system;; Troubleshooting Card system problems;; Coordinate to resolve requests, complaints, and suggestions from operational units during the use of the Card system;; Operate the Core card application system connecting to LPB's card payment acceptance devices (ATM/POS...);; Operate the Core card application system connecting to Core Banking/LienViet24h/Internet banking;; Operate the Core card application system connecting to HSM security devices, NAC devices...;; 2/ Support building, deploying, upgrading Core card system, updating patches, new versions of Core card software, ensuring smooth and accurate operation;; 3/ Monitor the operation of application systems including: Core card system, partner agent notification management system, integrated portal system between Core Card and external channels such as Vi Viet/LienViet24h, Internet Banking... coordinates with Departments/Departments in the IT Division and partners to promptly handle and fix system problems; 4/ Operate Core Card Back End systems, Core Card Card Generation to process card personalization information, Core Card Front End, Core Card Fraud Monitoring, Core Card Access Control Server (ACS);; 5/ Operate the GateWay system to connect Core card to Corebanking; 6/ Notification focal point to receive notifications from partners, customer service, and business units about system maintenance time;; 7/ Focal point for receiving, installing and operating the system, testing the system, card products and services;; 8/ Security Key Management: ; Implement HSM Security Key management, allocate and manage LMK, TMK, CVK, PVK, ZMK keys... to serve authorization in Issuing and Acquiring card transactions. ; Manage data encryption standards such as RSA, Double DES, 3DES corresponding to each application of the Core Card system; Manage exchange keys and documents exchanged between Host Core LPB Card and international card organizations Visa/MasterCard/JCB/Napas; 9/ Carry out other activities as assigned by Department Leaders ; 10/ Participate in internal/system training on deployment and operationDegree: College graduate or higher. Majoring in Information Technology, Banking, Finance; Foreign language: Basic (English preferred); General knowledge:; Understanding of banking and financial transaction activities.; Knowledge of specialized laws related to the finance and banking sector; Have good social knowledge.; Expertise:; Understanding of card system operations, Connecting card organizations: VISA, MasterCard, JCB, NAPAS,...; Understanding of Card transaction activities, payment settlement,...; Understand professional knowledge and operations related to card systems, ATM/POS and card stamping machines in the finance and banking sector; Kinh nghiệm chuyên môn: Không yêu cầu (Ưu tiên nhân sự đã có kinh nghiệm về giao dịch thẻ, kết nối tổ chức thẻ); Kỹ năng mềm:; Chủ động sáng tạo trong phương thức phát triển công việc.; Kỹ năng làm việc theo nhóm và độc lập, chịu được áp lực công việc.; Kỹ năng giải quyết vấn đề nhanh, tinh thần trách nhiệm cao, ham học hỏi, nhanh nhẹn, năng động trong công việc.; Kỹ năng giao tiếp, thuyết phục, thuyết trình, tư duy logic.; Kỹ năng chuyên môn:; Kỹ năng lập kế hoạch, phân tích, tổng hợp và dự báo; Tin học văn phòng thành thạo.; Thái độ, tính cách:; Có trách nhiệm cao với công việc; Luôn có tinh thần học hỏi, nghiên cứu nhằm nâng cao kiến thức",Negotiable,"['core', 'banking', 'system']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-van-hanh-ung-dung-the-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033110
Open Banking Operations & Connection Services Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"Build database systems and applications for core systems, reporting, Internet Banking, cards, Data warehouse, and other new deployment systems.; Monitor and resolve database and application related issues.; Operate core banking systems, Internetbank, ESB, Data Warehouse, Reporting, AML, VFX, Basel, and other assigned applications.; Build environments for application development.; Maintain, update and upgrade database and application systems.; Perform data backup and recovery.; Plan and propose additional resources for database system operations and applications.; Update and propose implementation of new technology applications for banking activities.; Coordinate IT infrastructure and user support departments to handle issues related to access and use of database and application software.; Summarize and report to leadership on system operations.Degree: University/College, major in Information Technology/Telecommunications; Foreign languages: English: good reading comprehension, basic communication.; General knowledge: General understanding of the Banking system.; Expertise:; Oracle database system; Oracle Middleware system.; Windows, Linux, Unix, Sun operating systems; Virtualization system.; Use PL/SQL tools; General knowledge of IT systems and infrastructure.; Professional experience:; Oracle database system administration.; Middleware system administration.; Operate Windows, Linux, Unix, Sun operating systems; Operate virtualization system.; Use PL/SQL tools; Minimum 2 years of experience in administration and operation of related systems.; Soft skills:; Research and write documents; Good communication.; Remember well.; Advanced skill:; Five catches and resolves issues related to data systems and applications quickly.; Find, read, understand and apply technical documents quickly.; Attitude and personality: Agile, enthusiastic, professional",Negotiable,"['oracle', 'middleware', 'sql']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-van-hanh-open-banking-dich-vu-ket-noi-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033109
Management Application Operations Department Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"1/ Make a plan; Plan work for individuals periodically (monthly/quarterly/yearly); 2/ Implementation organization:; Operate and resolve support on the Bank's ERP system - Oracle e-Business Suite platform. (Finance and Accounting Operations, Oracle Database, Oracle Form, Oracle report, Oracle Weblogic).; Operate Application and Database server systems with other internal applications such as: HR-People Soft, eLearning, eOffice - Share Point, Special Asset Valuation Software, FTP (Funds Transfer Pricing   - capital transfer trading), Support Center Plus (Application based on MS IIS, Oracle Weblogic, IBM Websphere; Oracle Database, MS SQL Server, MySQL; 3/ Other jobs; Perform a number of other tasks as directed by Department/Division leaders.;            Degree: Graduated from University or higher, major in Information Technology; Foreign language: English - Read and understand industry transfer documents; General knowledge: Understanding of the operation of information technology systems; Expertise:; Knowledge of Operating Systems: Unix, Linux, Windows Server.; Knowledge of Database management system; Professional experience: At least 2 years of system management experience; Soft skills; Work organization skills; Planning skills.; Communication skills; Professional skills: Analytical, synthesizing, evaluating and handling work skills.; Attitude and personality:; Have high responsibility for work; Always have the spirit of learning and researching to improve knowledge; Fair",Negotiable,"['server', 'unix', 'linux', 'windows', 'system']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-van-hanh-ung-dung-quan-tri-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033108
Database Operations & Middleware Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"Build database systems and applications for core systems, reporting, Internet Banking, cards, Data warehouse, and other new deployment systems.; Monitor and resolve database and application related issues.; Operate core banking systems, Internetbank, ESB, Data Warehouse, Reporting, AML, VFX, Basel, and other assigned applications.; Build environments for application development.; Maintain, update and upgrade database and application systems.; Perform data backup and recovery.; Plan and propose additional resources for database system operations and applications.; Update and propose implementation of new technology applications for banking activities.; Coordinate IT infrastructure and user support departments to handle issues related to access and use of database and application software.; Summarize and report to leadership on system operations.Degree: University/College, Major in Information Technology/Telecommunications; Foreign languages: English: good reading comprehension, basic communication.; General knowledge: General understanding of the Banking system.; Expertise:; Oracle database system; Oracle Middleware system.; Windows, Linux, Unix, Sun operating systems; Virtualization system.; Use PL/SQL tools; General knowledge of IT systems and infrastructure.; Professional experience; Administration of Oracle, SQL, Mongo database systems; System administration of Middleware, Kafka, weblogic, BI reporting system, ODI, Oracle Golden gate; Operate Windows, Linux, Unix, Sun operating systems; Operate virtualization system.; Use PL/SQL tools; Minimum 2 years of experience in administration and operation of related systems.; Soft skills; Research and write documents; Good communication.; Remember well.; Advanced skill; Five catches and resolves issues related to data systems and applications quickly.; Find, read, understand and apply technical documents quickly.; Attitude and personality: Agile, enthusiastic, professional",Negotiable,"['middleware', 'linux', 'sql', 'database', 'oracle']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-van-hanh-csdl-middleware-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033107
Card Application Support & NHS Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"Receive, analyze, guide, and handle support requests from Operations Division, Business Units, and Call Centers using banking applications such as Counter Applications, Online Applications (Wallets, Cards, Digital Banking Services).; Coordinate with Departments and Divisions of the IT Division, Operational Divisions, Business Units, and Call Center in deploying systems and products and services, building additional features to serve the Bank's operations.; Having skills in analyzing business requirements, coordinating proposals, and building products and services on information technology systems is an advantage.; Join the project.; Participate in shift duty (from time to time - if any).Graduating from college or higher.; Have experience working in the fields of finance, banking, IT (card services, online payment).; Priority is given to candidates interested in support and operations work.",Negotiable,"['operation', 'it']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-ho-tro-ung-dung-the-nhs-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033106
IT Infrastructure Services Operations Department Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"Administration and operation of shared IT services in the Bank such as: ; Centralized user and computer administration system (Microsoft Active Directory); Email system (Microsoft Exchange..); Domain name resolution system (DNS); Website system; Centralized access control system (NAC); Anti Virus system and user data encryption; Centralized computer management system (Desktop Central..); VoIP digital switchboard system; Centralized data storage and sharing system; Camera systems; Video Conferrence System; Application tracking and monitoring system.; Content presentation system at business units (KIOS, Screen); Building LED lighting control system; Manage the operating status of all terminal devices and peripheral devices including: computers, printers, phones; Implement and ensure compliance with procedures, regulations and policies applicable on user computers, including control of programs, applications that are allowed/not allowed to be installed, used, and devices Peripheral connections are allowed/not allowed.; Implement and ensure compliance with procedures and regulations on allocation, withdrawal, account change, user access rights, etc. policies.; Manage and monitor outsourced services such as domain names, hosting, etc.; Support units and users when encountering problems on assigned managed services; Prepare periodic reports and instant reports for management reports; Perform other tasks assigned by LeadershipGraduated from college or higher, majoring in Information Technology, Electronics and Telecommunications.; Foreign languages: Can use foreign languages to serve work as required.; Understanding of Information Technology. Have good social knowledge.; Have basic knowledge of information technology systems. In-depth knowledge of one or more services such as: AD, Email, NAC, DNS, WebSite, digital switchboard, Video Conferrence, Camera.; Have at least 02 years of working experience in system administration positions of shared IT service applications such as AD, DNS, Email, digital switchboard, WebSite...; Skills to work in groups and independently, able to withstand work pressure. Have a high sense of responsibility, eager to learn, agile and dynamic in work. Good communication and planning skills.; Have basic knowledge of information technology systems. In-depth knowledge of one or more services such as: AD, Email, NAC, DNS, WebSite, digital switchboard, Video Conferrence, Camera.; Attitude and personality: Active, friendly.",Negotiable,"['web', 'dns', 'infrastructure', 'it']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-van-hanh-dich-vu-ha-tang-cntt-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033105
Server & Platform Operations Department Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"Operate and monitor storage system and server operations; Implement server and storage infrastructure projects; Allocate server resources and expand hard drives when required; Monitor and evaluate actual server and storage resource usage, ensuring high efficiency in resource use; Administer and operate the privileged access account system; Support units and users when encountering problems on assigned managed services; Prepare periodic reports and immediate reports for the Head of Department; Perform a number of other tasks assigned by the Head of Department.Graduated from University majoring in Information Technology, Information Mathematics, Management Information Systems, Electronics and Telecommunications; Foreign language: Read and understand specialized English documents; Have knowledge of information technology and banking operations, and understand server and storage system technology; Administration and operation of servers, storage systems, virtualization; Have at least 3 years of experience.; Teamwork skills, time management, communication skills.; Administer x86, Unix, and SAN storage systems, working well with Windows, Unix, Linux, VMware platforms; Have high responsibility for work, can withstand high pressure work, always have the spirit of learning and researching to improve knowledge, and are careful",Negotiable,"['server', 'unix', 'windows', 'linux']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-van-hanh-may-chu-nen-tang-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033104
Core Banking Application Support Specialist,LIEN VIET POST JOINT STOCK COMMERCIAL BANK,"Receive, analyze, guide, and process support for Operational Divisions and Business Units using banking applications such as Applications at the Counter, Applications implemented in the market 2, Core T24 Applications; Having skills in analyzing business requirements, coordinating proposals, and building products and services on information technology systems is an advantage;; Professional experience: Have at least 4 years of in-depth work experience in the field of work you undertake.; Have understanding of commercial banks' operations.; Understand the provisions of law in the field of expertise.; Proficient in using software and work support tools.; Can work independently/in group.; Implement operational/business targets and objectives of your Department/Department based on the Bank's established processes but can use a certain degree of creativity and adaptability personal.; Coordinate with Departments and Boards of the IT Division, Operational Divisions, and Business Units in deploying systems and products and services, building additional features to serve the Bank's operations;; Perform tasks as assigned by Department/Department Leaders.Degree: Graduated from University or higher, majoring in Information Technology, Finance - Banking, Economics, Foreign Trade or related fields.; Professional experience: Have a minimum of 04 years of experience working at a Bank, of which at least 01 year of direct experience in a field related to core banking system operations - Core T24.; Priority is given to candidates who are interested in supporting, supporting, and operating jobs.; Have understanding of commercial banks' operations.; Understand the provisions of law in the field of expertise.; Basic Foreign Language (English is preferred); Proficient in using software and work support tools; Dynamic, enthusiastic, willing to work under high pressure.; Analytical and synthesis skills.",Negotiable,"['core', 'banking', 'operation', 'it']","LPB Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem District, Hanoi City",Fulltime,https://salt.topdev.vn/C65IkNewPi3hBfr5dut6UaS2w4EFuwzED03kn3Dn3Bw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE4L1RvcERldi16bFlJMWswRUpKckppS3k3LTE2ODQ0MDk1NzEucG5n,https://topdev.vn/viec-lam/chuyen-vien-bo-phan-ho-tro-ung-dung-ngan-hang-loi-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2033103
